video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
gUmE_TRdp0s,BLACKPINK Carpool Karaoke,2023-04-19T05:45:07Z,UCJ0uqCI0Vqr2Rrt1HseGirg,The Late Late Show with James Corden,24,23.27.04,15763162,1092609,31572,False,False,"James cruises through Los Angeles with BLACKPINK singing their hits and telling stories. James gets a krumping tutorial and the band talks about their experiences with the training system that led them to form BLACKPINK. We attempt to add to their impressive list of world records and everyone gets their Spice Girls name.Full song list: Pink Venom - BLACKPINKDDU DU DDU DU - BLACKPINKNo Scrubs - TLCHow You Like That - BLACKPINKWannabe - Spice GirlsMore Late Late Show:Subscribe: http://bit.ly/CordenYouTubeWatch Full Episodes: http://bit.ly/1ENyPw4Facebook: http://on.fb.me/19PIHLCTwitter: http://bit.ly/1Iv0q6kInstagram: http://bit.ly/latelategramTikTok: http://https://www.tiktok.com/@latelateshowWatch The Late Late Show with James Corden weeknights at 12:35 AM ET/11:35 PM CT on CBS and streaming on Paramount+.---Each week night, THE LATE LATE SHOW with JAMES CORDEN throws the ultimate late night after party with a mix of celebrity guests, edgy musical acts, games and sketches. Corden differentiates his show by offering viewers a peek behind-the-scenes into the green room, bringing all of his guests out at once and lending his musical and acting talents to various sketches. Additionally, bandleader Reggie Watts and the house band provide original, improvised music throughout the show. Since Corden took the reigns as host in March 2015, he has quickly become known for generating buzzworthy viral videos, such as Carpool Karaoke."
6R7mrvc6R5M,WELCOME BACK SHOWNU LIVE💚,2023-04-24T12:16:40Z,UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,10,23.27.04,186324,22562,1101,False,False,#SHOWNU #MONSTAX #MONSTA_X #WELCOME_BACK_SHOWNU
dPMZrxrhIbA,[ENG] 아이브 초대석 (with 주우재),2023-04-19T10:00:11Z,UCUj6rrhMTR9pipbAWBAMvUQ,침착맨,24,23.27.04,1498102,26671,2793,False,False,"▶관련 재생목록  •침착맨의 일상재롱: https://goo.gl/OJ4Uoa▶출연  •아이브(@IVEstarship), 주우재(@todaywoojae), 침착맨#침착맨 #아이브 #주우재"
tSyMmjebLfU,당신이 힘껏 쳐도 비거리가 늘지 않는 이유,2023-04-19T11:15:04Z,UC6evrYHQFgQjM9xyYgiC-Pg,[규프로TV]김규보프로,17,23.27.04,336506,3431,152,False,False,"◆ 배우리 프로 유튜브 채널 배우리프로 [TEAM GOLF APPEAL] www.youtube.com/@teamgolfappeal5940◆ 배우리 프로 레슨 문의 HP - 010-4751-6978 KakaoTalk - na881030 Instagram - score_maker안녕하세요, 규프로입니다.오늘은 지난 해 JTBC 레슨위드미에 같이 출연했던배우리 프로님과 함께'당신이 힘껏 쳐도 비거리가 늘지 않는 이유'를 주제로 레슨을 준비했습니다.미리 시청해 주셔서 감사하다는 말씀을 올리며출연해 주신 배우리 프로님에게 다시 한번 감사하다는 말을 전합니다.멋진 레슨해 주셔서 감사합니다!👍🏻- 2022년 4월 규프로 올림** 초심을 잃지 않고 언제나 최선을 다하겠습니다 **** '구독'과 '좋아요'는 큰 힘이 됩니다 **** 질문이 있으시면, 댓글을 남겨주세요 ** ◆ Tag #레인지엑스​ #WAAC #야마하골프 ◆ 의상 협찬 WAAC  ◆ 장소 제공  레인지엑스 서래점 ◆ 신발 협찬 DUCA DEL COSMA ◆ 규프로TV HP - 010-2898-3382 KakaoTalk - kkyubo KakaoTalk Channel - 김규보 프로 E-mail - kkyugolftv@gmail.com Instagram - https://www.instagram.com/kkyubo.kim/"
UbFvUThFuAc,전세사기를 당했어요ㅜㅜ 루퐁이와 행복하게 살고 싶었을 뿐이었는데...,2023-04-19T09:00:18Z,UC3PSZivQbIegrfavj4fmgQQ,[THE SOY]루퐁이네,15,23.27.04,1074335,28464,3065,False,False,"#포메라니안 #루퐁이네 #rudypongki루퐁이 힐링채널  youtube.com/c/RudyPongki  루디 RUDY (female) / 3.5kg / Pomeranian / Birthdate: 2015/03/10퐁키 PONGKI (female) /1.5kg / Pomeranian / Birthdate: 2015/05/28-----입양, 분양은 신중히 결정해 주세요.반려견과 함께 산다는 것은 평생 아기를 키우는 것과 같아요나이가 들면 아플 수 있어요보호자와 교감하며 조건없는 사랑을 주는 생명입니다.책임감을 가져주세요.-----비지니스 문의: thesoy@sandbox.co.kr소속회사 이메일이에요개인적인 문의는 댓글에 남겨주세요^^서울시 용산구 서빙고로 17 센트럴파크타워, 30층 샌드박스 루퐁이네] (우편번호 04387)구독하기-https://www.youtube.com/channel/UC3PSZivQbIegrfavj4fmgQQ더소이 - https://smartstore.naver.com/thesoy인스타그램- https://www.instagram.com/thesoy_yoonso/페이스북- https://www.facebook.com/thesoythesoythesoy오늘의 일기- https://youtu.be/lwEfBOC4VCc- https://youtu.be/f566GszmNBo- https://youtu.be/spvEN9gmIw8Music provided by 브금대통령Track : Avocado  - https://youtu.be/r17F4Lz4pIY고양이한테 생선을 맡긴다고? - https://youtu.be/bEPSEbDDbPgMy Tiny Tycoon - https://youtu.be/e2agVGR7mH0-----------------------------각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너, CONTENTSFLY에서 제작되었습니다. https://www.contentsfly.com-----------------------------"
lSbFDEMf67g,"IVE (아이브), THE SHOW CHOICE! [THE SHOW 230418]",2023-04-18T10:19:26Z,UCoRXPcv8XK5fAplLbk9PTww,THE K-POP,10,23.27.04,1092137,37902,4936,False,False,"#아이브, 더 쇼 초이스#IVE, THE SHOW CHOICE채널에 가입하여 혜택을 누려보세요.https://www.youtube.com/channel/UCoRXPcv8XK5fAplLbk9PTww/joinThe K-POP All about K-POP in Korea!Official  K-POP YouTube channel of SBS Medianet.Please don’t forget to click Subscribe.Enjoy your YouTube life with THE K-POP."
wEXqPH35iJ4,[4K] NCT 도재정 -“Perfume” Band LIVE Concert │도재정 아카펠라 향기에 취한다...🐰🍑🐶[it’s KPOP LIVE 잇츠라이브],2023-04-19T08:00:08Z,UCB9e3pof1o83aa0kkaoeJGA,it's Live,24,23.27.04,723190,75550,2037,False,False,"잇츠라이브를 찾아온 NCT 도재정 (NCT DOJAEJUNG)!!😍사랑하는 상대에게 나의 향을 남기겠다는 메시지를 담은 곡,NCT 도재정의 'Perfume’ 무대를 지금 바로 만나보세요🐰🍑🐶NCT DOJAEJUNG - “Perfume”#itsLive #NCT_DOJAEJUNG #Perfume #DOJAEJUNG #도영 #재현 #정우 #NCT #밴드 #KPOP #잇츠라이브"
bA7XCoBsIDs,[GOING SEVENTEEN] EP.72 법정 : 모든 걸 꿰뚫어 보는 눈 #1 (Court : Eyes That See The Truth #1),2023-04-19T11:58:10Z,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,10,23.27.04,1913189,131489,3632,False,False,"[GOING SEVENTEEN] EP.72 법정 : 모든 걸 꿰뚫어 보는 눈 #1 (Court : Eyes That See The Truth #1)드디어 열린 법정즈의 재판!판사 '꿰뚫어 보는 눈'과 검사들은 그들의 죄를 밝힐 수 있을 것인가?!세븐틴은 공정하고 깨끗한 고잉세븐틴을 만들기 위해언제나 노력하고 있다구~😏Finally, it’s the day of the Courtz’s trial!Will Judge “Eyes That See The Truth” and the prosecutors be able to reveal their crimes?!SEVENTEEN is always working hardto create a clean and fair GOING SEVENTEEN~😏#SEVENTEEN #세븐틴#GOING_SVT"
zOicrIn6LCs,친구 차 훔쳐서 숨긴 다음 엉터리 힌트 줘서 전혀 상관없는 곳으로 보내버리기ㅋㅋㅋㅋㅋ,2023-04-19T11:37:18Z,UCyCL5k8P1iUOc1EymhhMW1A,더블비,23,23.27.04,625578,7765,602,False,False,"#더블비#웃긴영상#재밌는영상엉터리 힌트였다니;; 오늘 저녁은 엉터리 생고기다(?)광고,협찬 문의 mingyu3@naver.com인스타그램    장명준 mang_jun_                                                                                 박민규  mingggkiiiiMusic provided by 브금대통령Track : A Little Viking - https://www.youtube.com/watch?v=rwRx-3yKZIYTrack : 어디를 털어볼까 - https://www.youtube.com/watch?v=FevQHuzj73ETrack : 방학이다! - https://youtu.be/rhcGW6WdJnATrack : 능구렁이 남편 - https://youtu.be/ends4k6pyZMTrack : Tom's Plan 2 - https://youtu.be/dQl76P95PQMTrack : Playground - https://youtu.be/ofYhGhUt0csTrack : Grumpy Cat - https://youtu.be/dVtWRSVQ7x0Track : 서커스 유랑단 - https://youtu.be/V87Nreu7vIUTrack : 수사 반장 - https://www.youtube.com/watch?v=wkXKGV9qJ6YTrack : Rookie Fighter  -  https://www.youtube.com/watch?v=lua6ZjX4h2wTrack : 1등은 내꺼야 - https://www.youtube.com/watch?v=YVxfesKIzNw괴짜도둑 - https://www.youtube.com/watch?v=B1y_2qE1OVY  작곡/편곡 - 뮤팟"
oBPlyj9PJZw,오이를 이렇게 만들었더니 가족들이 매일 이것만 찾아요,2023-04-20T23:00:20Z,UC1g9JaEVLOFGhH8hpaK--Jg,김대석 셰프TV,26,23.27.04,416021,8049,289,False,False,김대석 셰프의 32년 노하우를 공개합니다.오늘은 오이절임 레시피를 알려 드리겠습니다.▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬* 컵 계량은 200mL 기준입니다  (종이컵으로는 가득 채운 1컵과 동일합니다)* 영상에서 사용된 나무숟가락은  가정에서 흔히 사용하는 밥 숟가락보다 약간 큽니다▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬1. 백오이 3개2. 생수 100mL3. 식초 3스푼4. 소금 1스푼5. 설탕 2스푼6. 연겨자 5cm(포인트)7. 제로 사이다  1컵 (200ml)#김대석셰프 #오이절임
sRY17WJfZm8,NCT DOJAEJUNG 엔시티 도재정 ‘Perfume’ Dance Practice,2023-04-23T11:00:36Z,UCwgtORdDtUKhpjE1VBv6XfA,NCT,10,23.27.04,534835,63332,1793,False,False,NCT DOJAEJUNG's 1st Mini Album Perfume is out!Listen and download on your favorite platform: https://NCTDOJAEJUNG.lnk.to/Perfume💐 'Perfume' MV: https://youtu.be/7nRiE4sLLxENCT DOJAEJUNG Officialhttp://www.youtube.com/nctsmtownhttps://www.instagram.com/nct_dojaejung/http://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtown#NCT_DOJAEJUNG #DOJAEJUNG #NCT#Perfume #DOJAEJUNG_Perfume
nZtfW352d34,[백종원 시장이 되다 13화] 재개장 완료한 환상의 예산시장... 뭔가 보여드리겠습니다!💪,2023-04-17T10:00:30Z,UCyn-K7rZLXjGl7VXGweIlcA,백종원 PAIK JONG WON,22,23.27.04,2887728,28786,5403,False,False,"#백종원 #백종원시장이되다 #예산4월 1일 오픈한 예산상설시장!다들 가보셨나요?잠시 휴장에 들어갔던 한 달 동안방문하는 팀원분들이 더 다양하고, 더 편하게! 즐길 수 있게사상 최대!더본코리아 전부서는 물론많은 곳에서 힘을 보태주셨습니다!💪그런데...!왜 항상 슬픈 예감은 틀리지 않는지...무차별적인 건물주의 퇴거 통보에,여기저기서 들려오는 흉흉한 소문까지예산시장에서도 여지없이 고개를 드는 젠트리피케이션...!과연...예산 프로젝트는 이런 위기를 잘 극복해내고지역 경제 활성화라는 꿈을 이뤄낼 수 있을까요?!_00:00 인트로01:09 휴장 스타-또!03:38 변화된 모습✨07:11 공사 시작!08:22 젠트리피케이션?😥10:26 하나가 되자!12:55 부탁 드립니다..16:15 예고편!"
ujA1nyvY2GQ,"IVE, I AM [THE SHOW 230418]",2023-04-18T10:18:48Z,UCoRXPcv8XK5fAplLbk9PTww,THE K-POP,10,23.27.04,1069114,31608,1076,False,False,#IVE #I_AM채널에 가입하여 혜택을 누려보세요.https://www.youtube.com/channel/UCoRXPcv8XK5fAplLbk9PTww/joinThe K-POP All about K-POP in Korea!Official  K-POP YouTube channel of SBS Medianet.Please don’t forget to click Subscribe.Enjoy your YouTube life with THE K-POP.
BxYXK6rLEsg,게 매니아들이 환장하는 홍게국밥,2023-04-23T02:45:04Z,UCObJpvG3_f0P3EuLJCjzT5g,빅페이스 BIGFACE,24,23.27.04,484576,9467,1074,False,False,국밥충 소리질러!빅페이스 이메일▶ bigfacetv@sandbox.co.kr빅페이스 인스타그램▶ https://www.instagram.com/bigfacetv/
QLv-dSruZDg,삼성도 SK도 넘었다. 세계를 뒤흔든 카이스트 반도체의 등장,2023-04-20T11:00:28Z,UCSPMRoAphbObUYeDaX367Fg,에스오디 SOD,28,23.27.04,290102,6903,570,False,False,"카이스트에서 DRAM과 AI반도체를 합친 엄청난 연구 결과가 발표됐어요!정부에서도 대대적으로 브리핑하였고 언론들에서도 대서특필되었는데요. 어떤 연구인지, 영상으로 확인하시죠!- 채널에 가입하여 혜택을 누려보세요.https://www.youtube.com/channel/UCSPMRoAphbObUYeDaX367Fg/join- 내용출처:1. 박해리, “D램 기반 AI 반도체 나왔다…KAIST, 세계 최초 ‘트리플모드 셀’ 반도체 개발”, 중앙일보, 20232. 김인한, “尹 강조한 AI 반도체 첫 성과…카이스트, 트리플모드셀 PIM 개발”, 머니투데이, 20233. 대한민국 정책 브리핑, “PIM 반도체 관련 연구성과 브리핑”, 20234. Sangjin Kim et al, “16.5 DynaPlasia: An eDRAM In-Memory-Computing-Based Reconfigurable Spatial Accelerator with Triple-Mode Cell for Dynamic Resource Switching”, ISSCC, 2023 (DOI: 10.1109/ISSCC42615.2023.10067352)- BGM:1. Invincible - No Lead Vocals by Jonezen2. Love Is Not Enough - Instrumental Version by Zac Nelson- Chapter0:00 연구 배경1:05 카이스트 연구 요약2:03 연구 쉬운 버전3:44 연구 어려운 버전4:56 마무리"
ZlnabTp05h8,NCT DOJAEJUNG 엔시티 도재정 'Perfume' Performance Video,2023-04-18T11:00:32Z,UCwgtORdDtUKhpjE1VBv6XfA,NCT,10,23.27.04,1797508,133966,2675,False,False,NCT DOJAEJUNG's 1st Mini Album Perfume is out!Listen and download on your favorite platform: https://NCTDOJAEJUNG.lnk.to/Perfume💐 'Perfume' MV: https://youtu.be/7nRiE4sLLxENCT DOJAEJUNG Officialhttp://www.youtube.com/nctsmtownhttps://www.instagram.com/nct_dojaejung/http://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtown#NCT_DOJAEJUNG #DOJAEJUNG #NCT#Perfume #DOJAEJUNG_Perfume
m47evD_BSfI,마트에서 '요녀석' 보이면 무조건 담아오세요. 👍👍 만들고 나면 나의 손맛에 놀라실겁니다. 맛있는 돌나물 요리 3가지 강쉪,2023-04-20T05:01:36Z,UCrxSR4OGbJBVjYxp4xjWgZQ,강쉪,26,23.27.04,474203,2386,46,False,False,"{ 맛있는 돌나물 요리 3가지 }[돌나물 물김치]돌나물 180g, 물 1.5리터 오이 1개, 당근 작은거 2/3개, 배추 160g ( 절일때 소금 3꼬집 )간 양념: 통마늘 5개, 생강 1개(엄지 첫마디 크기),사과 작은거 1개, 홍고추 6개, 생수 1종이컵,밀가루풀: 밀가루 크게 1스푼, 물 500ml,양념: 멸치액젓 1/4종이컵, 천일연 3스푼과 반스푼,뉴스가 1과 1/3 차(티)스푼[돌나물 닭가슴살 샐러드] 4인분 03:46돌나물 샐러드: 돌나물 120g, 양파 작은거 반개 ( 올리브유 3스푼, 소금 3꼬집, 식초 1과 1/2스푼, 후추 약간)닭가슴살무침: 닭가슴살 400g( 25분 삶을때 천일염 반스푼, 식초 반스푼, 물 1.5리터)통마늘 2개, 스리라차 핫소스 6스푼, 진간장 1스푼, 고춧가루 1스푼, 소금 1꼬집, 미림 1스푼, 설탕 1스푼, 올리고당 1스푼, 올리브유 1스푼,.[돌나물 김밥] 4인분 06:50돌나물 300g, 통마늘 2개, 초장 5스푼.초장: 고추장 크게 3스푼, 식초 4스푼, 설탕 2스푼 과 반스푼, 올리고당 2스푼.햄 500g( 1 X 1.5 센티 9개), 김밥 김 9장.지단: 왕란 계란 6개, 소금 3꼬집, 후추 약간.김밥 밥: 밥 4공기 가득, 소금 3꼬집, 식초 1과 1/2스푼, 참기름 3스푼, 통깨 1스푼과 1/2스푼. =================================시청해주셔서 감사합니다.💕  자세한 레시피는 👉강쉪 블로그 에서 확인하세요~https://blog.naver.com/beherit00🍎강쉪의 건강하고 맛있는 100% 생사과즙 맛보장! https://smartstore.naver.com/kangchef/products/4788609582🍳조리시 사용한  알텐바흐 큐라이네 디펜더스 프라이팬https://smartstore.naver.com/onlinekorea/products/8200523377🍳조리시 사용한  케어프린 세라믹밧드 세트https://m.hush09.com/goods/goods_view.php?goodsNo=1000001887&rid=anskorea▶비지니스 문의: beherit00@naver.com ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬"
4KRYA4wPLO8,"IVE, Kitsch [THE SHOW 230418]",2023-04-18T10:18:20Z,UCoRXPcv8XK5fAplLbk9PTww,THE K-POP,10,23.27.04,1039127,25567,651,False,False,#IVE #Kitsch채널에 가입하여 혜택을 누려보세요.https://www.youtube.com/channel/UCoRXPcv8XK5fAplLbk9PTww/joinThe K-POP All about K-POP in Korea!Official  K-POP YouTube channel of SBS Medianet.Please don’t forget to click Subscribe.Enjoy your YouTube life with THE K-POP.
g9A_sHFgI9I,"[Eng]피부 시술 좋으네...다이어트엔 O 먹어야하는 이유, 내 아들이 이상해요, 만약에 바퀴벌레, 어린이집 답례품, 라벨지, 복국, 장어",2023-04-20T03:17:03Z,UCkh6TlSape86-iHiehXvsmA,yoovlog,22,23.27.04,301618,6133,377,False,False,하이염? 이렇게 살았답니닷 😊제가.. 그.. 오늘은 배가 고파서여...순두부 찌개 만들어 먹으러 좀 가볼게여..댓글 보면서 먹어야딧 여러분 늘 꼬맙습니닷 :)빠이욤!평소 사용/착용 제품 정보 올라가는 Instagram ID 👉🏻yootrue_infoInstagram ID 👉🏻yootrue5502유트루 헤어밴드👉🏻http://bit.ly/32HSmzN채널 No.1 뷰티채널👉🏻 https://www.youtube.com/user/yootruebeutyroom/채널 No.2 생방송 채널👉🏻 https://www.youtube.com/c/yootrueonair
sPF9OuNmOyc,[오늘의 지수] EP.2 PERSONAL COLOR + HAIR DYE VLOG,2023-04-19T09:00:36Z,UCRE-097LGtx_Zo7LrHvkycA,행복지수 103%,22,23.27.04,2134896,230094,7277,False,False,#JISOO #지수 #Todays_JISOO #오늘의지수 #PERSONAL_COLOR #HAIR_DYE  #FIRSTSINGLEALBUM #ME #꽃 #FLOWER #AllEyesOnMe #행복지수 #BLACKPINK #블랙핑크
cwUkAhzmNOM,연꽃,2023-04-19T03:26:14Z,UCkjjc2VnVyqgGAYAn7KA7SA,Jeon yujin - Topic,10,23.27.04,132528,3869,0,False,False,Provided to YouTube by UMAG연꽃 · 전유진FIRST YUJIN℗ 2023 사운드리퍼블리카Released on: 2023-04-19Auto-generated by YouTube.
7nRiE4sLLxE,NCT DOJAEJUNG 엔시티 도재정 'Perfume' MV,2023-04-17T09:00:07Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,23.27.04,17561895,435905,28243,False,False,NCT DOJAEJUNG's 1st Mini Album Perfume is out!Listen and download on your favorite platform: https://NCTDOJAEJUNG.lnk.to/Perfume[Tracklist]01 Perfume02 Kiss03 Dive04 Strawberry Sunday05 후유증 (Can We Go Back)06 안녕 (Ordinary)NCT DOJAEJUNG Officialhttps://www.youtube.com/nctsmtownhttps://www.instagram.com/nct_dojaejung/http://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtown#NCT_DOJAEJUNG #DOJAEJUNG #NCT#Perfume #DOJAEJUNG_PerfumeNCT DOJAEJUNG 엔시티 도재정 'Perfume' MV ℗ SM Entertainment
iy8F488wDig,이찬원 '풍등' 뮤직비디오 촬영 비하인드,2023-04-19T06:00:15Z,UC4UnP3v-iaFaLdtKwp84Pmw,이찬원,10,23.27.04,195779,13463,925,False,False,"찬원이 열심히 촬영에 임한 '풍등' 뮤직비디오 현장!✨많이들 궁금하셨죠?😆찬원이 대기 시간을 보내는 다양한 모습들도 만나실 수 있는뮤직비디오 촬영 비하인드, 모두 함께해요~🥰#이찬원 #LeeChanWon#풍등 #MV #비하인드"
ZebPUYhYKNU,[범죄도시3] 2023년 상반기 출격! 런칭 예고편 공개,2023-04-17T06:32:02Z,UC8rSvDTd9VI0JYUN9N4_yGQ,ABOentertainment,24,23.27.04,1590265,7093,1254,False,False,"우리 언제 봄?👀 곧 봄!🌸옵니다.그가.마석도 IS COMING👊👇 #범죄도시3 2023년 극장 대개봉! 👇대체불가 괴물형사 ‘마석도’가 서울 광수대로 이동 후, 신종 마약 범죄 사건의 배후인 ‘주성철’과 마약 사건에 연루된 또 다른 빌런 ‘리키’를 잡기 위해 펼치는 통쾌한 범죄 소탕 작전!#이제시작이야 #2023년개봉#마동석 #이준혁 #아오키무네타카#DonLEE #LEEJunHyuk #AOKIMUNETAKA"
eOpaBrCGbMA,"소유(SOYOU)의 킬링보이스를 라이브로! – 썸, Officially Missing You Too, I Miss You, 우리는 매일 이별을 향해 걸어가지, 비가와 | 딩고뮤직",2023-04-18T09:00:12Z,UCtCiO5t2voB14CmZKTkIzPQ,딩고 뮤직 / dingo music,10,23.27.04,605234,14748,1088,False,False,"감성 발라드 ‘우리는 매일 이별을 향해 걸어가지’로 돌아온 소유🥹[선곡리스트]00:00 오프닝00:31 Officially Missing You, Too01:31 착해 빠졌어 (Stupid In Love)02:10 비가 오잖아03:27 비가와 (Rain)05:08 I Miss You06:47 잠은 다 잤나봐요08:09 썸 (Feat. 릴보이 Of 긱스)09:17 Loving U (러빙유) (원곡: 씨스타)10:01 Give It To Me (원곡: 씨스타)11:13 GOTTA GO (가라고)12:25 까만밤 (PROD. GroovyRoom, OREO)13:34 좋은 사람 (PROD. 구름)14:18 팔베개 (Feat. 기현) (Pillow)14:56 Business (Feat. BE'O)16:26 우리는 매일 이별을 향해 걸어가지 🆕▶딩고뮤직 (Dingo Music) : http://bit.ly/Dingo__Music▶딩고프리스타일 (Dingo Freestyle) : http://bit.ly/Dingo__Freestyle▶일소라 (일반인들의 소름돋는 라이브) : http://bit.ly/ilsoracontact : musicbiz@makeus.com#소유 #SOYOU #킬링보이스 #KillingVoice #딩고뮤직 #DingoMusic"
6yqZlO0Zxho,15년 전 들여온 씨앗 하나가 섬마을을 먹여 살리는 중🏝️ 절대 이곳을 떠나지 말라는 아버지의 유언을 지키고 섬 전체를 방풍나물 천국으로 만든 남자ㅣ#한국기행,2023-04-18T11:15:00Z,UCsLoTwOpElvEixfF1-O90rA,EBS 컬렉션 - 라이프스타일,19,23.27.04,695112,3522,106,False,False,"봄이 오면 여수의 작은 오지 마을 둔병도는 초록 물결로 넘실댄다. 봄 방풍 덕분이다. 둔병도 주민들은 1년에 딱 두 달 동안 방풍나물을 수확해 한 해 생계를 잇는다. 고구마 농사가 주 수입원이었던 마을에 처음 방풍나물을 들여온 이는 김경수 할아버지. 15년 전, 조합을 설득해 마을에 무료로 씨앗을 나눠 섬 주민 모두가 방풍 재배로 풍요로워졌다는데! 고된 일이지만, 이 계절 푸른 바다와 초록빛 방풍이 섬을 가득 채우면 마을 사람들은 마음 부자가 된다.젊은 시절 ‘한량’이라 불렸던 베짱이 김경수 할아버지와 부지런한 개미 부인 배남진 할머니, 가족 같은 이웃 할머니들이 나눠주는 정(情) 덕분에 보는 이의 마음에도 봄바람 살랑이는 둔병도의 봄을 만난다.#한국기행 #둔병도 #방풍나물#귀농귀촌 #부농"
0ozPy6LI1EQ,KF-21 전자전기로 스텔스 잡는다? F-35B vs KF-21 항모 탑재기의 운명은!?ㅣ전 KAI 전투기 엔지니어 조종래 상무 3편,2023-04-18T08:30:00Z,UC9thBCaJFBYplPEGTJJeBvw,프로파일럿,25,23.27.04,412804,9605,838,False,False,"🕶프파 스페셜 ‘국산 전투기 엔지니어 특집’ 3편🕶(구독, 좋아요는 제작진에게 힘이 됩니다~!)전 KAI 전투기 엔지니어 조종래 상무 특집!벌써 세 번째 만남입니다!지난 2편에서 다뤘던FA-50 서유럽 진출, KF-21 단좌/복좌 이야기를 넘어서!이번 3편에서는 KF-21 Navy, 국산 항모 개발그리고 KF-21 전자전기 개발 가능성까지...!이건.. 비밀인데..? 하지만!공개 가능한 선까지 알려드립니다!많은 관심 부탁드립니다:)*다음 주에는 KF-21 Navy의 경제성과국산 다목적 수송기 이야기로 만나요!#kf21 #kfx #한국형전투기 #kai"
XrvbuotxsOc,배말랭 프라이드 택시 영업 시작!!!,2023-04-20T11:00:20Z,UCZ1wYQHk1yVle18u8FA8AvA,배말랭,22,23.27.04,420746,6628,306,False,False,#배말랭 #배씨표류기 #베란다원룸 #자취 #생존안녕하세요! 배말랭입니다~~~오늘은 후라이드를 마개조해서 택시로 만들어 주는 건 아니고 봉사 영업했습니당 ㅎㅎ인스타주소@baebae_geonwoo비즈니스 문의baemalraeng@sandbox.co.kr핫소스 유니버스 브랜드샵https://hotsauce-universe.com
j9bZD30WDCU,I AM - 아이브 [더 시즌즈-박재범의 드라이브] | KBS 230416 방송,2023-04-16T16:34:16Z,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,24,23.27.04,2600640,56727,3042,False,False,I AM - 아이브#더시즌즈 #음악 #뮤직 #박재범 #드라이브 #토크쇼 #아이브 #IAM #박재범의드라이브 ----------------------------------------------        ▶ Homepage : https://www.kbs.co.kr/        ▶ Wavve : https://www.wavve.com/        ▶ Instagram : https://www.instagram.com/theseasons2023        ▶ Youtube : https://www.youtube.com/@KBSKpop----------------------------------------------
DffhMgZRPbg,[ENG SUB] 곽튜브 - 뉴질랜드 - 4라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,2023-04-20T09:00:24Z,UC-uIpGINZDL-VIHQQzJW8jw,TEO 테오,24,23.27.04,793299,18110,565,False,False,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎4라운드 곽튜브 편 뉴질랜드 여행기 Part 2 입니다.📍결과 산정 기간: ~ 4/27 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎🏷 TEO 유튜브 매주 목요일 저녁 6시🏷 TV판 ENA 매주 토요일 저녁 7시 50분 #곽튜브 #뉴질랜드 #지구마불"
xk_RcRJgtmo,[ENG SUB] 원지 - 에콰도르 - 4라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,2023-04-20T09:00:15Z,UC-uIpGINZDL-VIHQQzJW8jw,TEO 테오,24,23.27.04,842525,47404,1093,False,False,4라운드 원지 편 에콰도르 여행기 Part 2 입니다.📍결과 산정 기간: ~ 4/27 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎🏷 TEO 유튜브 매주 목요일 저녁 6시🏷 TV판 ENA 매주 토요일 저녁 7시 50분 #원지 #에콰도르 #지구마불세계여행
CwWY25qcFyY,[ENG SUB] 빠니보틀 - 바하마 - 4라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,2023-04-20T09:00:10Z,UC-uIpGINZDL-VIHQQzJW8jw,TEO 테오,24,23.27.04,668841,21758,558,False,False,4라운드 빠니보틀 편 바하마 여행기 Part 2 입니다.📍결과 산정 기간: ~ 4/27 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎🏷 TEO 유튜브 매주 목요일 저녁 6시🏷 TV판 ENA 매주 토요일 저녁 7시 50분 #빠니보틀 #바하마 #지구마불세계여행
